id,content
10037,"บจ.ประยูรสิริ
 509 ซอยศูนย์วิจัย 4 ถนนพระราม 9
 แขวงบางกะปิ เขตห้วยขวาง กมท.10310
 086 8953858
 จ่ายภาษีที่ดินโดยฝากเงินเข้าบัญชี ธนาคารกรุงไทย 088-6-00170-6
 จำนวน 9,952.73 บาท
 เมื่อ 16/6/2565 ส่งอีเมล์ขอใบเสร็จ เมื่อ 17/6 ยังไม่ได้รับใบเสร็จ 
 ขอด่วนค่ะ"
10038,หมาจรจัด มีเห็บหมัดเยอะ ส่งผลให้เข้ามาในบ้าน หลายตัว หมัด 1 ตัว ปล่อยไข่มาเป็นร้อยตัว เดินกันเต็มบ้านไปหมด และ อึหมา เต็มบริเวณหน้าบ้าน
10039,เรื่องฝาท่อที่ไม่สนิทกับถนน เวลารถไปเหยียบแล้วเสียงดังมากๆครับ
10040,"ร้องเรียนการให้บริการล่าช้าครับ
 ของโรงพยาบาลสิรินธร แผนกสูตินารีเวช"
10041,"ท่อระบายน้ำชำรุด
 บริเวณหน้ามหาวิทยาลัยเอเชียอาคเนย์และหน้าสมาคมกอศรีเจริญ"
10042,"เขตคลองสามวาค่ะ
 เป็นคลองที่ขนานไปกับถนนหทัยราษฎร์ 
 รูปที่ส่งมานี้ อยู่ข้างหมู่บ้านสัมมากร หทัยราษฎร์ซอย 4
 
 แจ้งมาครั้งหนึ่งแล้ว ตั้งแต่เดือน พฤษภา แต่ยังไม่เห็นการดำเนินการใดๆ
 น้ำเริ่มดำแล้วนะคะ"
10043,ขอแจ้งรายละเอียดเพิ่มเติมเกี่ยวกับปัญหาที่แจ้งได้มั้ยคะ
10044,ขอให้หน่วยงานที่เกี่ยวข้องมาดำเนินการซ่อมถนนให้กับทางเข้าบ้าน เนื่องจากหน้าฝนลำบากมาก เดือดร้อนมาเป็นเวลาหลายปีแล้วครับ
10045,รถป้ายแดงโดนจับทั้งที่ทำตามนโยบายขนส่งที่ออกรถทดแทน
10046,"1.ทางเท้าชำรุดทรุด
  หน้า ธนาคารกรุงไทย สาขาจรัญสนิทวงศ์ 13
 แขวงวัดทาพระ เขตบางกอกใหญ่ กรุงเทพ"
10047,ขอให้ช่วยปรับปรุงผิวจราจรซอยบางขุนเทียน 9 เหล็กโผล่
10048,ทางเท้าชำรุด หน้าหมู่บ้าน มณเทียรทิพย์ พระยาสุเรนทร์
